Sentence ID,HIT ID,Formality,Informativeness,Implicature,Length in Words,Length in Characters,F-score,I-score,Lexical Density,Adjective Density,Spellcheck Percentage,Syllable Ratio,Latinate vs Germanic,ADF Score,FK Grade Level,Reading Time,WF Score,FK Reading Ease,FOG Scale,SMOG Index,ARI,CL Index,LW Formula,DC Score,Readability Consensus,Spache Formula,Cluster,Topic,Sentence
1443,306W7JMRYXXVCYNZ321DQXVIM9BB85,1.8,2.4,6,9,61,11.11111111,1.555555556,88.88888889,0,0,1.666666667,0,0,8,0.78,5.7105,53.88,12.49,0,10.8,10.58,5.5,9.35,11,4.019111111,4,3,"[Ed. Oh, we'll definitely know that soon enough. Intimately.]"
1444,3HA5ODM5K9RS4W0EMHYI80PQ1VXSVR,5.2,4.8,3.6,26,166,88.46153846,2.538461538,61.53846154,11.53846154,3.846153846,1.730769231,33.33333333,11.53846154,14.6,2.07,6.2872,36.63,19.63,0,17.1,13.58,20,13.43,20,7.481923077,3,5,"Edward L. Yingling, the president of the American Bankers Association and a staunch opponent of many efforts to regulate the financial industry, logged in five times."
1445,32PT7WK7DLE2QYFD5HXNU6B798V3DC,3.8,3.8,4.2,18,97,55.55555556,4.555555556,50,0,0,1.388888889,9.090909091,0,8,1.18,5.8963,70.13,9.42,0,8.5,7.89,9,8.04,9,4.810333333,0,4,Effendi laughed as he recalled having to tell his teacher that he lost his homework in the river.
1446,374UMBUHN4OXKN7TK083SDXNI7VCT1,5.6,4.8,3.6,13,79,57.69230769,7.923076923,76.92307692,7.692307692,0,1.692307692,25,7.692307692,9.5,0.98,5.2179,49.82,11.35,0,9.3,10.83,7.5,7.93,11,4.656615385,0,9,"Efforts are under way to open peace negotiations, but as yet remain stalemated."
1447,3G5RUKN2EB2XRCV6BKC0HOQNN46N9U,2,2.4,3.2,7,33,64.28571429,3.428571429,42.85714286,0,0,1,16.66666667,0,-1.2,0.4,5.3807,115.13,2.8,0,0.3,-0.06,2.5,13.01,0,1.826,2,3,e.g. in the source code you have:
1448,37Y5RYYI0O4K8L59MWZ0WLMBH65XSZ,5.4,5,3.8,26,135,84.61538462,4.730769231,42.30769231,7.407407407,0,1.230769231,10.52631579,7.407407407,8.7,1.62,6.4475,78.93,10.4,0,11.5,7.09,14,7.36,7,5.497307692,3,9,Eight of 10 states with the highest level of trust are in the West and Midwest while six of the bottom-ranking states are in the South.
1449,37SDSEDIN81UZ057158OKLI90XJ81I,4.2,4.8,4,18,103,69.44444444,3.555555556,50,0,0,1.277777778,22.22222222,0,6.8,1.26,6.1556,78.59,7.2,0,10.1,9.51,9,8.92,7,4.332555556,1,8,Either that or the network has everything it needs from your provider's SIM card installed in the back.
1450,33TGB4G0LOGLNLIOBW4Q6QIXJPJXTO,2.6,2.8,3.8,10,49,55,3.4,30,0,0,1.2,14.28571429,0,2.5,0.59,5.3215,95.17,4,0,2.4,3.86,4,5.71,4,3.109,4,3,Either that or we need to crank up the scariness.
1451,3QD8LUVX4WXJ2J7YA0MS3ACJ3MY5X6,4.2,4,3.8,31,160,53.22580645,3.096774194,48.38709677,3.125,3.225806452,1.225806452,12.5,3.125,10.7,1.91,6.0163,73.85,14.98,0,13.8,6.51,17.5,8.74,7,6.042258065,1,6,"Either way, we're gonna find out, and with it, the weight of whatever Johnston may or may not have, and the character of his balls if forced to move it forward."
1452,33K3E8REWVU2P1Q08YTVFUMA5CZ8XB,4,3.6,3.8,14,73,32.14285714,5,64.28571429,0,0,1.285714286,30,0,2.5,0.88,5.7192,89.75,2.8,0,2.3,2.85,2.5,5.11,3,2.440285714,4,0,"""Either we are sitting here, or we are on patrol. There is nothing else."""
1453,3RWSQDNYL8LU4U92GITFJF3POBFFF7,3.8,4.6,3.6,9,45,66.66666667,7.555555556,66.66666667,0,0,1.222222222,66.66666667,0,2.1,0.54,5.4551,96.18,3.6,0,2.4,4.14,3.5,9.35,4,4.019111111,0,9,Eject as a term has been replaced by unmount.
1454,3N5YJ55YXF2BWV5B3QQ0DJ17TMONA9,2.4,3,4.2,24,136,62.5,3.791666667,62.5,0,4.166666667,1.291666667,21.05263158,0,9.1,1.66,6.9849,72.5,12.93,0,12.8,8.65,14,8.77,9,5.298,3,8,"""eject"" probably does send something to the drive as the iPods seem to like this (the ""do not remove"" disappears from the iPod display)."
1455,3QGTX7BCHO187E7DBIAD0VSUBMW5Z3,2.6,4.6,3.6,19,112,60.52631579,2.684210526,68.42105263,5.263157895,15.78947368,1.315789474,33.33333333,5.263157895,7.2,1.38,7.0427,77.57,7.6,0,11.4,9.28,10.5,10.4,11,4.875894737,0,9,"""Eject"" unmountes the device (if still mounted) and then tries to eject the device if possible (for CDROMs etc)."
1456,356ZPKYPUGGCVYFRZBH8KUO9WSSPYH,5.6,5.6,4.2,32,198,57.8125,5.25,59.375,9.375,3.125,1.40625,13.33333333,9.375,13.4,2.45,6.6508,55.92,15.3,0,19.2,13.41,18,11.14,13,7.76975,3,9,Elders in the coastal area said the pirates might have been worried that they were vulnerable to attack if they continued to keep the Chandlers aboard the hijacked freighter bobbing off Xarardheere.
1457,3TD33TP5DK19VMGE00LRMO1DCXBBA9,4.8,4.8,3.6,14,109,78.57142857,5.142857143,92.85714286,12.5,0,2.071428571,30,12.5,14.7,1.41,5.8604,14.97,17.03,0,17.9,19.83,12,11.1,18,5.884428571,0,3,"Electronic applications can be sent to intern@reason.com, with the subject line: Gray Internship Application."
1458,39O6Z4JLX1W00DMDGR45786IGAZXV4,5.2,5.6,3.8,53,300,83.96226415,4.716981132,58.49056604,3.703703704,0,1.377358491,13.33333333,3.703703704,21.6,3.64,8.214,34.6,23.46,0,27.1,10.11,29.5,11.93,12,10.09690566,3,0,"Eleven of those reservists are from the New York City area, members of the Navy Operational Support Center in the Bronx, whose accents, Yankees allegiances and urban swagger have lent an air of local authenticity to the ship, which has 7.5 tons of steel from the World Trade Center cast into its bow."
1459,33NOQL7T9NYRUWQF9GHGCF2LDCX8Z8,5.6,5.6,4,32,190,78.125,4.9375,62.5,15.625,0,1.34375,18.75,15.625,12.2,2.34,6.838,64.38,15.3,0,18,11.79,18,11.64,12,6.69475,3,2,"Emanuel continues to believe that oceans in a warming world will produce stronger storms, because the trend over the last 30 years in the Western North Pacific and Atlantic basins is upward."
1460,3NI0WFPPI8F7OX11C77QM238PAO60S,5,4.8,3.8,26,158,80.76923077,5.846153846,65.38461538,11.53846154,0,1.461538462,36.36363636,11.53846154,12.3,1.95,5.8884,53.55,13.48,0,15.7,12.48,15,11.61,12,6.489615385,3,2,Emanuel said the Western North Pacific and Atlantic hurricane basins have the best data on storms during the last 30 years because they include aircraft data.
1461,3NRZ1LDP7V5C0OPWVXJRY1XB2MWPZ8,5.8,4.6,3.6,19,112,31.57894737,6.684210526,68.42105263,5.263157895,0,1.421052632,15.38461538,5.263157895,8.3,1.38,6.2257,69.11,9.71,0,11.4,11.08,10.5,10.4,11,5.781157895,0,9,Emergency workers called to the scene were quoted as saying they believed he was already dead when they arrived.
1462,3VIVIU06FJBKKV393D3DH20Q14JIM8,6,6,3.2,32,202,73.4375,7.90625,68.75,6.060606061,0,1.6875,10,6.060606061,17,2.51,7.4635,30.54,20.3,0,19.7,13.41,23,12.13,20,8.0385,3,6,"Employers in the U.S. kept cutting jobs in October and manufacturing picked up, pointing to an uneven economic recovery that will take time to encourage hiring, economists said before reports this week."
1463,3R16PJFTS2QVM04RXCOT8OY37HN4KA,5.4,5.6,4,13,78,53.84615385,4.846153846,76.92307692,0,0,1.461538462,30,0,7.2,0.97,5.5771,66.74,11.35,0,9,10.37,7.5,9.14,8,5.318153846,0,0,"Employers would jump ship, opting to pay a fine rather than provide insurance."
1464,37Y5RYYI0O4K8L59MWZ0WLMBH65SXU,5.2,4.8,3.2,23,154,78.26086957,2.086956522,56.52173913,8.695652174,4.347826087,1.565217391,0,8.695652174,12.3,1.94,6.7374,48.13,12.68,0,17.1,15.55,14.5,10.27,13,6.699391304,3,7,"Endless options along the Hudson like the Catskills and, particularly, the Town of Woodstock where you will an delightful afternoon and great restaurants."
1465,3TUOHPJXYGWDF2MI6191TAPWNJ1XWE,5.2,5.4,4.4,12,81,75,3.25,83.33333333,8.333333333,0,1.833333333,12.5,8.333333333,10.3,1.03,6.1224,42.38,14.8,0,12,15.18,8,14.76,15,6.831,0,1,Endorsements were cited repeatedly by backers of former city attorney Gene Locke.
1466,363A7XIFV3LO40EK5HCRN0VKFPQAVD,5.6,5.2,3.4,8,55,81.25,3.125,62.5,0,0,2.125,33.33333333,0,12.3,0.71,5.4624,21.06,13.2,0,10.8,14.46,5,11.93,12,6.267,0,6,Engadget assumes no responsibility for injury or death.
1467,3NFWQRSHVDD0IU5XR2ZX1031PQFFG6,5.6,5.2,2.8,11,62,63.63636364,8.727272727,72.72727273,0,0,1.545454545,66.66666667,0,6.4,0.76,5.3377,68.77,11.67,0,6.3,7.93,6.5,17.1,7,4.735454545,0,6,Engineering firm ABB sees profits rise as expected (29 Oct 09)
1468,3VCK0Q0PO4DFVI7TBOT7ODPUK0D0NW,5.4,5.6,3.6,22,141,70.45454545,3.818181818,68.18181818,13.04347826,0,1.545454545,33.33333333,13.04347826,10.7,1.76,6.3509,57.61,14.25,0,15.2,13.29,14,11.19,14,6.286454545,3,2,"English teacher Jessica Price, who knows the victim and most of the arrested suspects, said the girl has helped in conflict-mediation groups."
1469,3M4KL7H8KUM7VMMJ8QBQ07MIU2U61V,2,1.8,2.8,1,6,0,0,0,0,0,2,-1,0,8.4,0.09,4.978,36.62,0.4,0,7.3,-16.41,-0.5,0.05,0,0.98,0,0,Enjoy!
1470,35NNO802AUVQ2DO9FEIDUHPQ6UTIN8,2,2.2,2.8,1,6,100,0,100,0,0,2,-1,0,8.4,0.09,5.0773,36.62,0.4,0,7.3,-16.41,-0.5,0.05,0,0.98,0,0,Enjoy.
1471,3ZC62PVYDG9S42R8G65NVT33WL7XX7,2.6,2.8,3.4,5,30,70,1.6,80,16.66666667,0,1.6,0,16.66666667,5.2,0.38,5.3995,66.4,2,0,5.6,4.96,2.5,0.25,5,1.544,1,6,"Enjoy, it's a wonderful place."
1472,3WKGUBL7SYL666M9IC0UNOBIWHS4LD,2,2.6,3,3,20,66.66666667,4,100,33.33333333,0,1.666666667,0,33.33333333,5.6,0.26,5.1553,59.97,1.2,0,8.3,5.35,0.5,9.05,6,4.128666667,0,0,Enjoy safe travels!!
1473,38O9DZ0A61MEK74FRUB45QWNM8862C,2.6,2.6,3.4,3,17,50,1.666666667,66.66666667,0,0,1.666666667,100,0,5.6,0.22,5.1427,59.97,1.2,0,3.6,1.52,0.5,0.15,1,1.262,0,0,Enjoy your visit.
1474,3UDTAB6HH5YU6G3ZAEA26CUAFBW906,3.4,2.4,4,4,28,62.5,1.75,75,0,0,2,0,0,9.6,0.37,5.5766,33.58,1.6,0,10,11.6,2,7.78,10,3.553,0,0,Enjoy your weekend everyone.
1475,3TZDZ3Y0JR5UD5OH6XE2KHDKK32919,1.8,2,5,2,16,100,4.5,100,0,0,2,-1,0,8.8,0.22,5.0886,35.61,0.8,0,14.9,10,0,11.63,0,5.421,0,0,Enter blacksn0w.
1476,3FJ2RVH25Y512Q6DP1EGP0NPC9G92Q,3,2.6,3.4,3,22,100,3,100,0,66.66666667,2,-1,0,9.2,0.29,5.0986,34.59,14.53,0,11.5,11.15,1.5,14.31,12,4.128666667,0,6,Enter Dede Scozzafava.
1477,3TKSOBLOHKFEEWL66ELNHZLJUFWBB4,5,5.4,3.2,11,79,86.36363636,3.909090909,63.63636364,15.38461538,0,1.818181818,42.85714286,15.38461538,9.9,1.01,5.5355,43.39,8.04,0,13.6,16.34,6.5,9.92,10,3.953636364,0,5,Entrance to their salmon-colored building is via a high-security electric gate.
1478,32K26U12DMNM27HWPR3TD13Q0SNVD0,5.2,5,4.2,16,108,59.375,6,62.5,6.25,0,1.75,0,6.25,11.9,1.37,5.5233,38.32,11.4,0,13.9,15.43,9,11.34,12,6.32,1,0,"Environmentalists warn once it takes hold, it becomes a losing battle to reverse landslides and degradation."
1479,309D674SHYKXO1DCKEHISJR1C0WBCB,5.2,4.6,4.2,17,121,79.41176471,5.294117647,70.58823529,17.64705882,5.882352941,2.058823529,9.090909091,17.64705882,15.8,1.54,5.3634,11.92,18.56,0,16.2,17.92,13.5,12.84,16,7.283058824,0,7,Environment Commissioner Ebgebike says funding is critical and appeals for international help to deal with the situation.
1480,3Q9SPIIRWIL1JPEPVRHN92EYMYSAWN,5,4.4,4,40,254,67.5,3.575,65,7.5,5.263157895,1.736842105,15.625,7.5,19.3,3.16,8.0614,24.45,21.52,0,24.2,14.57,26,11.34,0,9.365421053,3,4,"Equality in the workplace, more equitable task distribution at home (still haven't figured out how to outsource breastfeeding, but I digress), and more respect for women generally - all triumphs of the women's movement - have benefited all Western women."
1481,3R868ACW4RB6NBWXSET44SJJ1V8ZGD,5.6,5.4,4.6,29,181,67.24137931,4.724137931,72.4137931,10,3.448275862,1.517241379,29.41176471,10,13.4,2.25,6.8136,50.5,14.36,0,17.9,13.53,17.5,10.52,14,7.596965517,3,1,Erekat said Clinton had told Abbas that the settlements were not legitimate but said the United States was unable to persuade Netanyahu's government to commit to an outright freeze.
1482,3PGQRAZX01J98QVJRSL2FZTKJCZSY0,5.2,5.6,4.6,25,142,62,5.24,64,4,12,1.36,0,4,10.7,1.73,5.9495,63.02,13.2,0,13.3,9.93,14.5,11.19,11,6.084,0,1,"Erekat said that Abbas wants negotiations to pick up where they left off with former Prime Minister Ehud Olmert, and that the Israelis do not."
1483,304QEQWKZOJXD375C3TK32PZAAI0OB,3.8,4,4.2,4,26,75,3.25,100,25,0,2,100,25,9.6,0.34,5.3427,33.58,11.6,0,7.7,8.7,2,11.73,12,5.703,0,0,Erick Erickson is correct.
1484,3FULMHZ7OTWQCO4UIO19N1Q7WMI4MF,4.2,3.2,4.2,8,43,87.5,6.25,62.5,0,0,1.375,16.66666667,0,4.1,0.53,5.7658,80.28,8.2,0,3.8,5.76,4,11.93,4,4.117,0,3,Erick Erickson says of this turn of events:
1485,3WRAAIUSBIYG8PJF5WD9BLS5V0YAXG,5.6,4.8,2.8,18,118,75,6.555555556,72.22222222,5.555555556,11.11111111,1.5,50,5.555555556,9.1,1.48,5.8381,61.67,11.64,0,14,13.98,11,14.18,14,6.243666667,0,7,"Eschol Amelia ""Amy"" Studnitz had been working for Corporate Mailing Services since August 2008 as a senior accountant."
1486,3AC6MFV69JHKN7R8CKBMPSVKGVLZHC,3.8,3.8,3.8,16,81,31.25,9.25,62.5,6.25,0,1.375,11.11111111,6.25,7.2,0.97,5.8199,72.16,8.9,0,6,5.97,8,5.42,6,3.6325,1,5,Especially if you are getting it going for a school it will still be very useful.
1487,3HUR21WDDTOH47HIL2RPE7ACYR1XYD,4.6,5.2,2.8,16,99,81.25,3.5,56.25,6.25,0,1.9375,11.11111111,6.25,13.1,1.23,5.4427,29.86,18.9,0,11.3,12.53,13,12.33,13,6.8575,3,7,Essentially the ACE Index approximates the total energy of a storm from its intensity and duration.
1488,3YO4AH2FPCJ0YFKLRGLOS7KZPBZQ08,2.2,2.8,3,6,32,75,3.333333333,83.33333333,0,16.66666667,1.333333333,50,0,2.1,0.4,5.3388,90.77,2.4,0,2.8,4.28,2,9.2,2,3.118333333,0,4,eth1 is my Airport Extreme card.
1489,3SA4EMRVJU1FY3J6R36ZS2UPKFE0PS,2,1.6,5.2,3,12,66.66666667,0,66.66666667,0,33.33333333,1,-1,0,-2.7,0.15,5.2357,119.19,1.2,0,-4.3,-10.09,0.5,19.58,1,1.262,0,0,"Et tu, Newt?"
1490,3D1UCPY6GF8Q93JMO9M78EX6YHX83A,5.8,5.8,3.6,57,381,88.59649123,3.140350877,59.64912281,13.79310345,1.754385965,1.894736842,26.47058824,13.79310345,29.1,4.77,8.1493,-11.77,31.92,0,33.9,15.45,45.5,12.56,13,11.74266667,3,7,"Evan Harris, another Liberal Democrat member of the science and technology select committee, said: ""The political sacking of a distinguished scientist, who is the chair of an independent scientific advisory committee, for the 'crime' of having different views than the secretary of state, is an enormous blow to the credibility of the government's approach to scientific evidence."""
1491,3538U0YQ1ETZOIT9WNSDI6ESLLB3FN,5.8,6.2,3.6,28,157,69.64285714,4.607142857,60.71428571,3.448275862,7.142857143,1.321428571,4.347826087,3.448275862,10.7,1.91,6.4563,68.44,14.06,0,14.4,8.71,17,10.66,11,6.015571429,3,6,"Evan Tracey, of TNSMI-CMAG, said according to his analysis, Corzine is well on track to spend more than $20 million by Tuesday when voters head to the polls."
1492,3ECKRY5B1PVKJ22SI2T7P4WZG80ZI5,5.2,5.6,3.4,9,64,44.44444444,6.666666667,88.88888889,11.11111111,11.11111111,1.666666667,33.33333333,11.11111111,8,0.82,5.7251,53.88,3.6,0,12.4,15.74,3.5,12.86,4,6.885777778,0,0,"Even after shutdown, desktop systems are still partialy powered."
1493,3XAOZ9UYRYQ05453NZPO6C39U35Q1B,5.8,5.8,3.2,42,239,76.19047619,6.214285714,57.14285714,11.62790698,2.380952381,1.261904762,20,11.62790698,16.1,2.91,7.0191,54.23,18.7,0,21.8,10.11,23,11.73,10,7.989571429,3,4,"Even as drought kills off Yemen's crops, farmers in villages like this one are turning increasingly to a thirsty plant called qat, the leaves of which are chewed every day by most Yemeni men (and some women) for their mild narcotic effect."
1494,32TMVRKDGMXBRZ2QONRQIJPCCHT84V,5.4,5.4,4.6,22,140,65.90909091,4.363636364,54.54545455,4.545454545,0,1.545454545,30,4.545454545,10.7,1.75,6.315,57.61,12.44,0,15.1,13.29,14,9.75,10,6.286454545,1,1,"Even before Google announced Android, there was speculation that it would compete in the lucrative smartphone space, in one form or another."
1495,3UL5XDRDNBITNI6Q2SA0NBVQCDO850,6,5.2,4,19,112,68.42105263,3.631578947,52.63157895,10.52631579,0,1.684210526,11.11111111,10.52631579,11.9,1.38,6.0729,43.73,16.02,0,11.4,10.5,14.5,8.73,11,5.328526316,3,1,"Even during the high periods of sectarian violence, he said, he and his family entertained guests in the garden."
1496,3ZXNP4Z39QK3PT4SKAY1Q0VSNJIL7E,5.2,3.8,4.8,23,110,47.82608696,3.956521739,56.52173913,8.695652174,0,1.086956522,6.25,8.695652174,6.4,1.29,6.2768,90.43,9.2,0,8.1,4.19,11.5,7.52,8,4.082,1,3,"""Even if only a few simple words, it would show we have the courage to talk about it and not avoid the facts."""
1497,3EQPA8A373VGEDMY0KE715BZTNPZJH,3.8,4.2,4.4,19,92,55.26315789,4.157894737,57.89473684,5,0,1.105263158,16.66666667,5,4.8,1.09,6.3066,94.49,7.6,0,6.4,3.77,8.5,7.07,5,3.970631579,3,9,"""Even if they had a 100 percent yes vote at the rest of the plants, it still wouldn't pass."""
1498,3M47JKRKCW0P6M647BK5FH9Q88Z86G,2.6,2,3.8,7,48,57.14285714,6.714285714,57.14285714,11.11111111,14.28571429,1.714285714,30,11.11111111,7.2,0.62,5.5491,55.91,2.8,0,10.3,11.55,3.5,13.01,10,5.511714286,2,8,Even if you do a complete uninstall/re-install..
1499,3E9VAUV7BVD58U9PASZBUZZEX6SAYM,5,5.4,4.2,31,182,79.03225806,3.709677419,54.83870968,9.090909091,0,1.387096774,17.39130435,9.090909091,13,2.23,6.5786,56.93,16.27,0,17.1,10.8,18.5,13.32,13,7.151935484,3,0,"Even in parts of Sana, the poor cluster to gather runoff from privately owned local wells as their wealthier neighbors pay the equivalent of $10 for a 3,000 liter-truckload of water."
1500,3N2YPY1GI5XRUDVWLMEDJJLB04OVET,3.4,3.6,5,10,57,70,6.6,70,20,0,1.3,22.22222222,20,3.7,0.71,5.4951,86.71,8,0,6.2,8.5,5,8.87,9,3.969,0,5,Even old girls like that are fine for typing assignments.
1501,3YO4AH2FPCJ0YFKLRGLOS7KZPB00QJ,5,4.6,4.8,19,113,71.05263158,5.052631579,57.89473684,10,0,1.368421053,16.66666667,10,8.3,1.4,6.1548,69.11,7.6,0,11.6,11.08,11.5,9.57,12,4.423263158,3,1,Even the neighborhood ex-cons who lounge against their cars all afternoon at the back end of campus are outraged.
1502,3JUDR1D0D5Q7UPNZ63P2BVDEM9JQ2S,4.8,5,3.8,16,75,75,8.5,56.25,0,6.25,1.1875,7.142857143,0,4.8,0.88,6.1844,89.08,8.9,0,4.2,3.83,8,7.39,5,4.17,3,6,Even the permits are diffficult to get in NY to place a pool in the ground.
1503,31MCUE39BJL52IP477YV0RE4M0B3GM,5.6,5.6,4.8,42,223,53.57142857,4.833333333,61.9047619,4.651162791,0,1.261904762,23.33333333,4.651162791,7.9,2.67,7.6469,75.54,9.35,0,9.5,6.73,11,8.44,8,5.028571429,3,3,"Even though he had already secretly signed a contract to do as many as 50 concerts, and not just the 10 concerts he announced that day, Michael Jackson told the world, ""This is the final curtain call. I'll see you in July."""
1504,356TQKY9XEW8AMK9QLPXLV9M3JJ87F,4.4,5,4.8,13,89,57.69230769,4.461538462,76.92307692,7.692307692,0,1.692307692,28.57142857,7.692307692,9.5,1.13,6.2106,49.82,8.28,0,13,15.3,7.5,11.57,8,6.641230769,0,1,"Even though the Netflix and Microsoft boardrooms are chummy, logic has finally prevailed."
1505,3AFT28WXLE18KYOLGTIQ96PVW4YION,5.6,5.8,3,34,181,61.76470588,6.647058824,58.82352941,6.060606061,3.03030303,1.424242424,11.53846154,6.060606061,13.8,2.17,6.2359,54.9,15.62,0,16.2,8.77,19,9.58,10,7.055636364,0,6,"Even though they have never met, she considers a woman from Michigan a second mother and a woman in Arizona to be her online protector - searching out leads as well as scam artists."
1506,32L724R85KJQ5Y0MVTV5Y6UL69UIP4,5.8,5.6,3,25,144,60,5.48,52,3.703703704,0,1.4,30,3.703703704,10.7,1.76,7.2502,63.02,11.6,0,13.7,9.46,13.5,7.4,14,5.052,2,5,"Even though you just stepped out for a moment to take a picture, you'll need the proper documentation (as listed above) to re-enter the country."
1507,3SV8KD29L3RBPXSGI5EJ2KBC8CPZKG,4,4.6,4,26,129,65.38461538,5.653846154,65.38461538,3.846153846,0,1.192307692,20,3.846153846,8.7,1.53,5.9646,78.93,11.94,0,10.4,5.52,14,9.78,10,5.166538462,2,0,"Even today if you look in the iTunes App Store you will see a myriad range of ""Apps"" that are just evolved ways to package media."
1508,3PZDSVZ3J4GWU6PUUPG90GF71CS4NF,5.8,4.8,5.2,22,136,68.18181818,2.863636364,63.63636364,9.090909091,4.545454545,1.545454545,0,9.090909091,10.7,1.69,5.5724,57.61,12.44,0,14.2,11.72,15,12.62,12,5.895545455,0,1,"Eventually, at 5pm yesterday, a spokesman for Mr Blair issued a carefully worded statement that said: 'Tesco is a great British company."
1509,31JUPBOORM37P79BUFQ740RNY3OL81,4,4.8,4.4,12,72,45.83333333,6,66.66666667,0,8.333333333,1.916666667,18.18181818,0,11.5,0.9,5.387,33.92,14.8,0,8.5,9.85,8,13.44,12,6.831,0,9,"Eventually, I am trying to eliminate MS operating system on my desktop.."
1510,3Z8UJEJOCYCQN82WT1SL8ASHING931,5.2,5,3.2,8,58,50,11.375,100,0,0,1.625,0,0,6.4,0.75,5.7151,63.36,8.2,0,12.6,15.15,4,11.93,8,4.117,0,9,"Eventually, more schools were built, cutting travel times."
1511,38Z7YZ2SB21B5A11V6AUYBKVB5GIQV,6,5.6,3,8,56,62.5,7.25,87.5,12.5,0,1.5,50,12.5,5.2,0.72,5.5733,71.82,8.2,0,11.4,15.15,4,13.9,0,5.192,0,9,Even wastewater treatment has proved difficult in Yemen.
1512,3U18MJKL1TLZPA29N4MRJERVTP9NCB,5,4.4,4.8,17,105,55.88235294,4.647058824,70.58823529,0,0,1.647058824,9.090909091,0,9.9,1.31,6.3265,54.22,13.86,0,11.8,12.12,12.5,8.19,10,4.753647059,3,4,"Even when car bombs were exploding in the neighborhood, his mother insisted on watering the garden daily."
1513,36JW4WBR05JEIQ08B8HFM0F24QSFH5,6,4.6,4.6,20,98,42.5,6.9,75,14.28571429,5,1.2,5.555555556,14.28571429,6.4,1.16,6.206,85.02,8,0,7.2,4.47,9,7,7,4.519,0,2,"Even when the new bridge is finished, Fandi said, he isn't sure he wants to give up his daily row."
1514,3KQC8JMJGBRJ2EKFRDGDLRQ510O3HL,6,5,3.6,19,95,52.63157895,4.631578947,47.36842105,0,5.263157895,1.210526316,7.692307692,0,6,1.13,6.1539,86.03,7.6,0,7.1,5.63,8.5,7.9,6,4.875894737,0,9,"Ever since his arrest, Rhonnie has struggled with what to say to the boy she has grown up with."
1515,3JMQI2OLFY49U28NN0H23K9DEPLNDB,2.8,3.2,3.6,10,46,20,9.6,60,0,30,1.2,28.57142857,0,2.5,0.54,5.2789,95.17,4,0,1,0.96,4,5.71,1,3.109,0,7,"Ever time I run ""startmol"" this is what i see:"
